Date	Name	Duration					
08.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Whizzard	win	score
09.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Noise	lose	D4vid in Turing, Wraparound remote
09.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Geist	lose	Missed GFI in archives...
09.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Gabe	win	score
09.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Leela	win	score
09.05.2016	Android: Netrunner	0.1	online	Hello, I'm Jeeves! How may I serve you?	Whizzard	lose	flooded
09.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Noise	lose	flooded
09.05.2016	...and then we held hands	0.7					
10.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Noise	lose	decked
10.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Gabe	win	score
10.05.2016	Android: Netrunner	0.4	online	Hello, I'm Jeeves! How may I serve you?	Noise	win	concede
10.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Professor	win	score
11.05.2016	Android: Netrunner	0.1	online	Die Geister die ich rief	Titan	lose	FA
11.05.2016	Android: Netrunner	0.2	online	Hello, I'm Jeeves! How may I serve you?	Edward Kim	win	concede after facecheck Ichi
11.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Ken	win	glacier
11.05.2016	Pax Porfiriana	1.5					
11.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Noise	win	glacier
12.05.2016	Android: Netrunner	0.1	online	Hello, I'm Jeeves! How may I serve you?	Valencia	win	concede
12.05.2016	Android: Netrunner	0.4	online	Hello, I'm Jeeves! How may I serve you?	Sil	win	score
12.05.2016	Android: Netrunner	0.4	online	Hello, I'm Jeeves! How may I serve you?	Gabe	win	concede
12.05.2016	Android: Netrunner	0.3	online	Die Geister die ich rief	NEH	lose	too slow
12.05.2016	Android: Netrunner	0.4	online	Die Geister die ich rief	Blue Sun	lose	Curtain Wall on remote
12.05.2016	Android: Netrunner	0.2	online	Hello, I'm Jeeves! How may I serve you?	Kate	lose	remote
12.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Noise	lose	Clot
12.05.2016	X-Wing	1.5					
12.05.2016	Yinsh	0.5					
13.05.2016	Android: Netrunner	0.4	online	Die Geister die ich rief	NEH	lose	too slow
13.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Biotech	lose	3x cerebral overwriter
13.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Andromeda	lose	account siphon (vs mtgred)
13.05.2016	Android: Netrunner	0.2	online	Whizzard hates IG	Biotech	win	
13.05.2016	Android: Netrunner	0.2	online	Sync - Here kitty kitty!	Iain Sterlin	win	astro train
14.05.2016	Android: Netrunner	0.1	online	Whizzard hates IG	BWBI	win	flooded
14.05.2016	Android: Netrunner	0.3	online	Die Geister die ich rief	BWBI	win	legwork
14.05.2016	Android: Netrunner	0.5	online	Sync - Here kitty kitty!	Reina	win	disconnect
14.05.2016	Android: Netrunner	0.3	online	Whizzard hates IG	Cybernetics Division	win	random HQ accesses
14.05.2016	Android: Netrunner	0.5	online	Sync - Here kitty kitty!	Kate	win	jank with consumergrade, replicator
14.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Geist	win	blue level (draw past R&D lock) -> install -> triple biotic -> score
14.05.2016	Android: Netrunner	0.3	online	Whizzard hates IG	Harmony Medtech	win	medium (and avoiding the double shinobi remote)
15.05.2016	Android: Netrunner	0.6	online	Whizzard hates IG	BWBI	win	beginner
15.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Spark	lose	too timid
15.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Biotech	win	GFI in open remote
16.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Noise	win	disconnect
16.05.2016	Android: Netrunner	0.5	online	Whizzard hates IG	Blue Sun	win	medium
16.05.2016	Android: Netrunner	0.5	online	Die Geister die ich rief	RP	lose	run nothing
16.05.2016	Android: Netrunner	0.3	online	Whizzard hates IG	BWBI	win	medium
16.05.2016	Android: Netrunner	0.3	online	Hayley Pitchfork	BWBI	win	medium
16.05.2016	Android: Netrunner	0.5	online	Sync - Here kitty kitty!	Andromeda	win	score
16.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Andromeda	lose	two HQ access, both astros
16.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Apex	win	choo choo
16.05.2016	Android: Netrunner	0.5	online	Sync - Here kitty kitty!	CT	win	concede
17.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Sunny	win	score
17.05.2016	Android: Netrunner	0.2	online	Sync - Here kitty kitty!	CT	lose	hyperdriver, ddos, keyhole (1 ice on rd)
17.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Sunny	win	score
17.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Leela	win	GFI from hand
17.05.2016	Android: Netrunner	0.5	online	Whizzard hates IG	Cybernetics Division	win	medium
17.05.2016	Mottainai	1					
18.05.2016	Android: Netrunner	0.3	online	Whizzard hates IG	Titan	win	snatched the single Hostile Infrastructure from HQ
18.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Ken	win	GFI from hand
18.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Noise	lose	clot, no money, no cards; the usual
18.05.2016	Android: Netrunner	0.5	online	Sync - Here kitty kitty!	Ken	win	scoring remote
18.05.2016	Android: Netrunner	0.2	online	Whizzard hates IG	Spark	win	medium
18.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Noise	win	scoring remote
19.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Argus	lose	SEA - Scorch - Scorch
19.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Leela	win	score
19.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	CT	lose	indexing, maker's eye, RDI
19.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	ETF	win	concede
19.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Adam	win	concede
19.05.2016	The Gallerist	3.5					
20.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Maxx	win	GFI from hand
20.05.2016	Android: Netrunner	0.5	online	Die Geister die ich rief	Haarp	win	wiffed on 3 maker's eye but grad the QPM from archives
20.05.2016	Android: Netrunner	0.1	online	Whizzard hates IG	ETF	win	concede ("dinner is ready")
20.05.2016	Android: Netrunner	0.3	online	Whizzard hates IG	ETF	win	medium
20.05.2016	Android: Netrunner	0.5	online	Hayley Pitchfork	NBN	lose	
20.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Noise	lose	decked
20.05.2016	...and then we held hands	0.7					
21.05.2016	...and then we held hands	0.5					
21.05.2016	Splendor	0.5					
21.05.2016	Splendor	0.5					
22.05.2016	Blood Rage	2					
22.05.2016	Mottainai	1					
22.05.2016	Android: Netrunner	0.5					
22.05.2016	Android: Netrunner	0.5					
23.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Spark	win	
23.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Noise	lose	concede
23.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	Sync	win	medium
23.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Kim	win	choo choo
24.05.2016	Android: Netrunner	0.5	online	Whizzard hates IG	BWBI	win	disconnect
24.05.2016	Android: Netrunner	0.5	online	Whizzard hates IG	ETF	lose	forgot to turntable
24.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Valencia	lose	blackmail and medium
25.05.2016	The Jarl	0.2					
26.05.2016	Android: Netrunner	1	online	Die Geister die ich rief	Gagarin	lose	forgot I had source and couldn't steal
26.05.2016	Android: Netrunner	0.1	online	Hello, I'm Jeeves! How may I serve you?	Noise	lose	flooded
26.05.2016	Android: Netrunner	0.4	online	Hello, I'm Jeeves! How may I serve you?	Andromeda	lose	flooded
26.05.2016	Animal Upon Animal	0					
26.05.2016	Discoveries	1					
27.05.2016	Android: Netrunner	0.5	online	Hello, I'm Jeeves! How may I serve you?	Apex	win	score
27.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Andromeda	lose	stupidity... install then draw
27.05.2016	Android: Netrunner	0.3	online	Sync - Here kitty kitty!	Nero	win	score
27.05.2016	Android: Netrunner	0.4	online	Sync - Here kitty kitty!	Kit	win	kitty dilemma
27.05.2016	Star Wars: Rebellion	4					
27.05.2016	Discoveries	1					
28.05.2016	Tabletop Curling	0.3					
28.05.2016	Tabletop Curling	0.3					
29.05.2016	Hostage Negotiator	0.4					
30.05.2016	Android: Netrunner	0.3	online	Hello, I'm Jeeves! How may I serve you?	Leela	lose	flooded
30.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	HB	win	medium
30.05.2016	Android: Netrunner	0.4	online	Whizzard hates IG	HB	win	medium
30.05.2016	Android: Netrunner	0.4	online	Harmony Madtech	Adam	lose	turning wheel R&D
31.05.2016	Android: Netrunner	0.4	online	Harmony Madtech	Ken	win	score
31.05.2016	Android: Netrunner	0.7	online	Harmony Madtech	Apex	lose	Endless Hunger
31.05.2016	Android: Netrunner	0.4	online	Harmony Madtech	Reina	lose	Security Nexus
31.05.2016	Star Wars: Rebellion	5					
31.05.2016	Android: Mainframe	0.5					
02.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Sunny	lose	Security Nexus
02.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Valencia	win	Snare!
02.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	?	win	Snare!
02.06.2016	Android: Netrunner	0.6	online	Harmony Madtech	Valencia	lose	Siphon spam
02.06.2016	Discoveries	1					
03.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Leela	lose	R&D luck (but I also need to protect HQ more!)
03.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kim	win	score
03.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Laramy Fisk	win	score
03.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kim	win	score
03.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Quetzal	lose	keyhole, caprice fail
03.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Andromeda	win	score
03.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Apex	lose	Apocalypse (2x)
03.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Geist	win	Caprice
03.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Kate	win	Batty
04.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Andromeda	win	Caprice and Batty (2x)
04.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kit	win	R&D wiff
04.06.2016	Onitama	0.6					
04.06.2016	Onitama	0.6					
04.06.2016	Android: Netrunner	0.5					
04.06.2016	Android: Netrunner	0.6					
04.06.2016	Android: Netrunner	0.6					
05.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Noise	win	Snare
05.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Reina	win	score
05.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Geist	lose	lose all psi games
05.06.2016	Castellion	0.4					
05.06.2016	Castellion	0.4					
05.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Adam	win	score
06.06.2016	Android: Netrunner	0.3	online	Whizzard	ETF	win	HQ
06.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Hayley	win	score
06.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Geist	win	score
06.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Andromeda	win	score
06.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Kim	win	score
06.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	Leela	lose	Leela doing her thing
06.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Andromeda	win	score
07.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Fisk	lose	R&D luck
07.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Fisk	win	score
07.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Ken	lose	R&D luck
07.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Ken	lose	siphon spam
07.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Noise	win	score
07.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Hayley	win	disconnect
07.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Ken	win	score
07.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Maxx	win	concede
07.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Kit	win	opponent was not focused
07.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	Andromeda	win	Snare!
07.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Maxx	win 	score
07.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Kit	lose	lose all psi games and Film Critic
08.06.2016	Android: Netrunner	0.3	online	How may I serve you?	Kate	lose	Hyperdriver, Keyhole
08.06.2016	Android: Netrunner	0.3	online	How may I serve you?	Hayley	win	score
08.06.2016	Android: Netrunner	0.3	online	Here! Kitty! Kitty!	Valencia	win	disconnect
08.06.2016	Android: Netrunner	0.5	online	How may I serve you?	Andromeda	win	Biotic Labor
09.06.2016	One Deck Dungeon	1					
09.06.2016	Gold West	1					
09.06.2016	Raptor	0.6					
09.06.2016	Raptor	0.6					
09.06.2016	7 Wonders Duel	0.75					
09.06.2016	7 Wonders Duel	0.75					
09.06.2016	Android: Netrunner	0.5					
09.06.2016	Android: Netrunner	0.5					
10.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Kate	win	score
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	Cybernetics	win	disconnect
10.06.2016	Android: Netrunner	0.2	online	Truly Stealthy	ETF	lose	Scorched Earth
10.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Haarp	win	siphon spam
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	ETF	lose	Brainstorm -> 5 brain dmg
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	ETF	win	RDI HQI
10.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	ETF	lose	FA
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	RP	win	idiot
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	Haarp	lose	floating tags against Exchange of Information and QPM
10.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	IG	lose	well... IG
11.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Leela	win	score (game #500 in 2016)
11.06.2016	Android: Netrunner	0.5	online	Truly Stealthy	Stronger Together	lose	too many bioroids
11.06.2016	Android: Netrunner	0.7	online	Truly Stealthy	Gagarin	win	Film Critic MVP
11.06.2016	Android: Netrunner	0.1	online	Truly Stealthy	Spark	win	concede (ragequit after AS)
12.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Titan	lose	Salem's killed Switchblade
12.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Biotech	win	HQI
12.06.2016	Innovation	1					
12.06.2016	Valley of the Kings: Afterlife	0.7					
12.06.2016	7 Wonders Duel	0.75					
12.06.2016	Android: Netrunner	0.5					
12.06.2016	Android: Netrunner	0.5					
12.06.2016	Mottainai	1					
13.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kate	win	Snare!
13.06.2016	Android: Netrunner	0.1	online	Truly Stealthy	NEH	lose	Scorched (after running last click)
13.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	HB	lose	lost codegate breaker to Rototurret
13.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kate	lose	R&D lock trash all caprice and batty
14.06.2016	Android: Netrunner	0.7	online	Truly Stealthy	HB	win	remotes
14.06.2016	Android: Netrunner	0.1	online	Truly Stealthy	Haarp	lose	Scorched
15.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	IG	lose	Ronin
16.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Ken	win	Caprice
16.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	Haarp	win	Film Critic
16.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	Custom Biotics	win	Siphon
16.06.2016	Android: Netrunner	0.4	online	How may I server you?	Kit	win	concede (next turn win)
16.06.2016	Android: Netrunner	0.6	online	Truly Stealthy	The Foundry	lose	code gate stacking
16.06.2016	Eldritch Horror	2					
16.06.2016	Eldritch Horror	3					
17.06.2016	Android: Netrunner	0.5	online	Truly Stealthy	Palana	win	R&D
17.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Maxx	win	Snare!
17.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Ken	win	score
17.06.2016	Android: Netrunner	0.3	online	Truly Stealthy	PE	win	disconnect
17.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Sync	win	floating tags
17.06.2016	Viticulture	1					
17.06.2016	Viticulture	1					
18.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Argus	win	floating tags
18.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Fisk	win	5 agendas in hand against DLR, Keyhole
18.06.2016	Android: Netrunner	0.6	online	Harmony Madtech	Jesminder	lose	siphon spam (protect HQ!!!)
18.06.2016	Viticulture	1.5					
18.06.2016	Istanbul	1.5					
18.06.2016	Eldritch Horror	2.5					
19.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Adam	win	Caprice
19.06.2016	Android: Netrunner	0.5	online	Truly Stealthy	Blue Sun	lose	Off The Grid
19.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Fisk	lose	DLR
19.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Whizzard	lose	R&D luck
19.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Geist	lose	R&D luck
19.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Geist	win	Caprice
20.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Gagarin	win	
20.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Leela	win	score
20.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	Foundry	lose	missed double adv (thought 1 adv)
20.06.2016	Android: Netrunner	0.4	online	Truly Stealthy	BABW	win	concede (to Film Critic and NACH)
21.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Valencia	win	Snare!
21.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Sunny	win	lag concede
21.06.2016	Android: Netrunner	0.4	online	Harmony Madtech	Hayley	lose	psi games
21.06.2016	Android: Netrunner	0.4	online	Mystical Harmony	Kate	lose	Atman at 4
22.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Valencia	win	mushin cerebral then mushin GFI
22.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Ken	draw	server reboot
22.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Kit	lose	Kit ability is deadly
22.06.2016	Android: Netrunner	0.4	online	Mystical Harmony	Hayley	lose	Mushin GFI instead of Junebug
22.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Kit	win	Snare, Neural, Neural
23.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Ken	lose	decked (siphon)
23.06.2016	Android: Netrunner	0.2	online	Mystical Harmony	Nasir	win	Komainu -> Neural
23.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Andromeda	lose	
23.06.2016	Android: Netrunner	0.3	online	How may I serve you?	Quetzal	lose	siphon spam, Keyhole
23.06.2016	Scythe	1.7					
23.06.2016	Scoville	1.7					
23.06.2016	Splendor	0.5					
23.06.2016	Splendor	0.5					
24.06.2016	Android: Netrunner	0.2	online	How may I serve you?	Whizzard	win	slow advance GFI in double Turing remote
24.06.2016	Android: Netrunner	0.4	online	How may I serve you?	Jesminder	win	slow advance ABT for the win
24.06.2016	Android: Netrunner	0.4	online	How may I serve you?	Leela	win	GFI from hand
24.06.2016	Android: Netrunner	0.4	online	How may I serve you?	Kate	lose	R&D lock
24.06.2016	Android: Netrunner	0.4	online	How may I serve you?	Geist	lose	scored all the wrong agendas
24.06.2016	Android: Netrunner	0.3	online	How may I serve you?	Noise	lose	well... Noise...
24.06.2016	Android: Netrunner	0.4	online	How may I serve you?	Whizzard	win	SfSS
25.06.2016	Viticulture	1					
25.06.2016	Viticulture	1					
25.06.2016	Onitama	0.5					
25.06.2016	ACBAS	0.75					
26.06.2016	Android: Netrunner	0.5					
26.06.2016	Android: Netrunner	0.5					
26.06.2016	Discworld	1					
26.06.2016	Eldritch Horror	3					
27.06.2016	Android: Netrunner	0.2	online	How may I serve you?	Andromeda	win	he didn't do anything
27.06.2016	Android: Netrunner	0.3	online	How may I serve you?	Kit	win	GFI from hand
27.06.2016	Android: Netrunner	0.4	online	Truly stealthy	Nisei Division	win	R&D
27.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Kate	win	score
27.06.2016	Android: Netrunner	0.3	online	Mystical Harmony	Gabe	win	Snare!
27.06.2016	Android: Netrunner	0.3	online	Truly stealthy	HB	lose	Efficiency Commitee
27.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Andromeda	win	2x Snare!
27.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Noise	win	complete noob
27.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	Adam	win	2x Snare!
27.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Maxx	win	all the traps
28.06.2016	Android: Netrunner	0.3	online	Harmony Madtech	Jesminder	win	concede
28.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	Gabe	win	Freedom through Equality
28.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Noise	win	concede
28.06.2016	Android: Netrunner	0.1	online	Harmony Madtech	Kim	lose	flood
28.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Jesminder	lose	decked
28.06.2016	Android: Netrunner	0.5	online	Harmony Madtech	Gabe	win	#1000: So many Snares!
28.06.2016	Viticulture	1					
28.06.2016	Viticulture	0.5					
28.06.2016	Viticulture	0.7					
29.06.2016	Android: Netrunner	0.4	online	Truly stealthy	Gagarin	win	R&D vanity projects
29.06.2016	Android: Netrunner	0.2	online	Harmony Madtech	Kim	win	score
29.06.2016	Android: Netrunner	0.4	online	Here! Kitty! Kitty!	Leela	lose	decked
29.06.2016	Android: Netrunner	0.4	online	Truly stealthy	Chronos Protocol	lose	concede after double breaker trash
30.06.2016	Grand Austria Hotel	1.5					
30.06.2016	Warfighter	2.5					
30.06.2016	Android: Netrunner	0.5					
30.06.2016	Android: Netrunner	0.5					
30.06.2016	Android: Netrunner	0.5					
01.07.2016	Android: Netrunner	0.5	online	Harmony Madtech	Fisk	win	after horrible start score out
01.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	Reina	lose	headlocked and psi fucked
01.07.2016	Android: Netrunner	0.4	online	Harmony Madtech	Valencia	win	Enigma hard ETR
01.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	Andromeda	lose	psi fuck
01.07.2016	Android: Netrunner	0.1	online	Harmony Madtech	CT	win	Assassin -> Snare!
02.07.2016	Android: Netrunner	0.2	online	Harmony Madtech	Ken	lose	Siphon spam (next time trash Faust ffs)
02.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	Ken	win	score
02.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	CT	win	score
02.07.2016	Viticulture	1					
02.07.2016	Viticulture	1					
02.07.2016	Eclipse	3.5					
02.07.2016	Android: Netrunner	0.5					
02.07.2016	Android: Netrunner	0.5					
02.07.2016	Brew Crafters: Card game	0.3					
02.07.2016	Star Realms	0.3					
02.07.2016	Star Realms	0.3					
02.07.2016	Yinsh	0.5					
04.07.2016	Android: Netrunner	0.3	online	Truly Stealthy	Harishchandra	win	R&D
04.07.2016	Android: Netrunner	0.2	online	Harmony Madtech	Sil	win	score (he was too slow)
04.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	Noise	lose	decked
04.07.2016	Android: Netrunner	0.3	online	Harmony Madtech	Noise	lose	2x TFP
04.07.2016	Android: Netrunner	0.2	online	Harmony Madtech	Gabe	win	Batty -> Assassin
05.07.2016	Android: Netrunner	0.4	online	Harmony Madtech	Geist	lose	PolOp
05.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Whizzard	win	slow advance Datapool
05.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Whizzard	win	double exchange then psycho DataPool
06.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	win	Biotic -> BN -> EoI
07.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	win	Biotic -> BN -> EoI
07.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	lose	not enough money?
07.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	win	Biotic -> BN -> EoI
07.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	lose	Keyhole
07.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Sunny	win	Biotic -> BN -> EoI
07.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	CT	lose	Legwork
07.07.2016	51st State	0.75					
07.07.2016	51st State	1.75					
07.07.2016	Scythe	1.5					
08.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Reina	win	
08.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Leela	win	worst opponent ever; still almost lost...
09.07.2016	Scythe	1.5					
09.07.2016	Scythe	1					
09.07.2016	Eldritch Horror	2.5					
10.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Leela	lose	
10.07.2016	Android: Netrunner	0.1	online	Will trade Kitty for Food!	Noise	win	
10.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Leela	lose	
10.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Andromeda	win	beginner, concede
10.07.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Andromeda	win	ragequit after Biotic -> BN -> EoI
11.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Kate	win	BBT later Midseason
11.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Whizzard	win	BBT later Midseason
12.07.2016	Android: Netrunner	0.7	online	Will trade Kitty for Food!	Jesminder	win	on last credit sneaked out BN
12.07.2016	Apex: Theropod	1.5					
12.07.2016	Mysterium	0.7					
12.07.2016	Mysterium	0.7					
13.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Quetzal	win	opponent didn't draw Always Be Running
13.07.2016	Eldritch Horror	2.5					
13.07.2016	Android: Netrunner	0.5					
13.07.2016	Android: Netrunner	1					
13.07.2016	Android: Netrunner	0.5					
13.07.2016	7 Wonders Duel	0.7					
14.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Null	win	missed the winning agenda on medium dig
14.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Quetzal	win	early Datapool EoI
15.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Valencia	win	multiple Midseasons
15.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Whizzard	win	EoI 
15.07.2016	Apex: Theropod	0.6					
15.07.2016	Apex: Theropod	0.6					
15.07.2016	Apex: Theropod	0.6					
15.07.2016	Apex: Theropod	0.6					
15.07.2016	Apex: Theropod	0.6					
16.07.2016	Apex: Theropod	0.6					
